110401  1+ 1o 1+ 2+  2o 4- 4- 3+   19-     12 0.7
110402  4+ 3+ 3+ 4-  3o 2- 3+ 4+   27o D4  20 1.0
110403  4- 3+ 3o 3o  3- 2+ 4- 3+   25o     16 0.9
110404  3+ 3- 2- 1+  1- 1- 1- 1o   12o      7 0.3
110405  2o 2- 1o 2-  0+ 0+ 2o 3-   12-      6 0.3
110406  3- 3- 1o 5-  5o 5- 4+ 4-   29- D2  26 1.2
110407  3o 2o 1- 0+  0+ 1- 1o 1-    9-      5 0.2
110408  2- 0+ 1o 2-  3o 2+ 3o 4o   17o     10 0.6
110409  3o 3- 2+ 1+  1o 1- 0o 1-   12-      6 0.3
110410  1o 0o 0o 0+  1- 1o 1- 1o    5- Q3   2 0.0
110411  2+ 0+ 1o 1+  2+ 3o 2+ 1+   14o      7 0.4
110412  2+ 3- 5- 4+  5o 4o 1+ 3o   27+ D3  23 1.1
110413  4- 4- 4- 3-  2+ 1+ 0+ 1o   19-     12 0.7
110414  1o 2o 2- 1-  0+ 0o 1- 2-    8o Q0   4 0.1
110415  1+ 2o 1- 1o  1o 1o 1o 1-    9- Q9   4 0.1
110416  0+ 1o 1o 1o  1- 1- 0+ 1o    6o Q5   3 0.1
110417  1- 0+ 0+ 1o  2- 1o 1- 1-    6+ Q6   3 0.1
110418  0+ 1- 3- 3+  3+ 3- 1- 1+   15o      9 0.5
110419  1- 1+ 1o 1o  1o 1- 1- 2+    9-      4 0.2
110420  3+ 5o 4- 3-  3- 2- 1- 1-   20+ D5* 16 0.9
110421  1- 2- 1o 0+  1- 1o 2- 2-    9- Q8   4 0.1
110422  2+ 2o 1o 2-  1+ 1+ 1- 1o   11+      5 0.2
110423  2o 0+ 1- 2-  0+ 1- 0+ 0+    6+ Q7   3 0.1
110424  1o 1o 0+ 1-  1+ 2o 2- 3+   11+      6 0.3
110425  2- 3- 1o 0+  0+ 1o 1- 0o    8-      4 0.1
110426  0o 0o 1- 0+  1- 0+ 0+ 1-    3o Q2   2 0.0
110427  0o 0o 0+ 0o  0+ 1- 0+ 0o    2- Q1   1 0.0
110428  0o 0o 0+ 0+  0+ 1+ 1+ 1o    5- Q4   2 0.0
110429  1o 2o 1o 1-  1o 2o 3o 5+   16o     12 0.7
110430  5- 3+ 3+ 5-  4o 3o 4o 4o   31o D1  26 1.2
1104                                  Mean  9 0.41

1104 Q 27  26  10  28  16  17  23  21  15  14 
1104 D 30   6  12   2  20*
