941001  2- 1+ 1+ 1o  1- 0+ 1- 1-    8- Q2   4 0.1
941002  0+ 1o 1o 1+  2- 4o 4- 5+   18+     16 0.9
941003  6+ 7o 7o 6-  7- 6o 6- 4-   48o D1  88 1.8
941004  5- 4+ 5- 4-  4+ 5- 4o 4-   34o     32 1.3
941005  5- 4+ 4o 5+  5+ 5- 5- 4+   37+     40 1.4
941006  4o 4+ 5- 5-  5- 4o 4- 5o   35o     34 1.3
941007  5- 5- 5- 3+  5- 5o 5+ 5o   37+ D5  41 1.5
941008  4- 4o 4- 4o  2- 3o 4- 2+   26o     19 1.0
941009  3o 3+ 3o 1+  2- 2+ 4- 2o   20+     12 0.7
941010  4- 3+ 3- 3-  2o 3o 4o 4+   26-     18 1.0
941011  3o 4o 3+ 4-  3+ 3o 4+ 3-   27+     20 1.0
941012  3- 4o 4- 2+  1+ 2- 4o 4-   23+     16 0.9
941013  3- 3o 3- 3+  2o 3- 3- 3o   22o     13 0.7
941014  3o 2+ 1- 2o  2- 3+ 2o 3o   18o     10 0.6
941015  4- 4o 2+ 3-  2+ 1+ 2o 2o   20+     12 0.7
941016  2o 1+ 2- 2o  1+ 1o 1o 1o   11+ Q7   5 0.2
941017  1+ 1o 1+ 1+  1o 0+ 1+ 2o   10- Q5   5 0.2
941018  2o 0+ 0+ 0+  0+ 1+ 2o 3-    9+ Q6   5 0.2
941019  1+ 1- 1- 0o  2o 3- 3o 3+   14- Q8A  8 0.4
941020  3+ 1o 1o 1o  2- 3- 3- 2+   16- Q0A  9 0.5
941021  2- 1- 1- 1o  0+ 0+ 1- 1-    6o Q1   3 0.1
941022  1- 1- 2o 4-  4o 4- 4- 6+   25-     25 1.2
941023  6o 5+ 6+ 5o  5+ 4o 5- 4o   41- D3  53 1.6
941024  4o 5o 5- 4-  4- 5+ 4o 4-   34o     33 1.3
941025  3- 5- 4+ 2-  1o 1- 2- 1-   17+     13 0.8
941026  3+ 2+ 2- 2o  2- 1o 2+ 2-   16o Q9A  8 0.4
941027  1- 2- 1+ 2-  2- 1o 1- 1-    9+ Q3   4 0.2
941028  1+ 1- 2- 1o  1+ 0+ 1o 2o    9+ Q4   4 0.2
941029  4o 3o 4+ 6o  7o 7- 3+ 3-   37o D4  53 1.6
941030  3+ 5+ 7- 6-  5o 4o 6+ 4+   41- D2  57 1.6
941031  5o 4- 4+ 6-  5- 4o 5- 4-   36-     37 1.4
9410                                  Mean 22 0.86
