000801  2+ 2o 2- 2+  2o 4- 3o 3+   20+     12 0.7
000802  3+ 3o 2o 2-  1+ 2+ 3o 2+   19o     10 0.6
000803  2+ 2+ 2o 2+  2o 3- 3- 2o   18+      9 0.5
000804  3+ 3o 3+ 3+  3o 4- 3+ 3-   26-     17 0.9
000805  2+ 3o 5o 5-  3+ 4o 3o 4o   29+ D5  25 1.2
000806  4o 4+ 2+ 2+  3o 3- 2+ 3+   24+     16 0.9
000807  1+ 1o 2- 3-  3- 1+ 2o 2o   15-      7 0.4
000808  2- 1+ 2o 1+  2+ 2- 2o 2o   14+ Q9   6 0.3
000809  2- 2- 1o 1o  1o 1o 1o 2+   11- Q7   5 0.2
000810  1o 3- 5- 4o  4+ 3o 3+ 5+   28+     25 1.2
000811  6- 6- 5o 4+  4+ 3- 5o 6-   38+ D2  47 1.5
000812  5o 7+ 8- 8-  7+ 7+ 6+ 4-   52+ D1 123 1.9
000813  4+ 6- 3o 2-  2+ 2- 2- 3-   23o     19 1.0
000814  1- 1o 1- 1o  2+ 3+ 4- 4+   17o     12 0.7
000815  3o 4- 1o 2-  1+ 1+ 2- 1+   15o      8 0.5
000816  2o 2o 2+ 1+  2o 1+ 2- 2o   15-      7 0.3
000817  2o 3- 2- 2o  2- 1o 1+ 1+   14- Q8   6 0.3
000818  2- 1+ 0+ 0+  0+ 1- 1- 1-    6o Q3   3 0.1
000819  1o 0+ 0+ 1-  1o 2+ 1+ 1o    8o Q4   4 0.1
000820  0o 0+ 0o 2-  1- 2+ 2o 1o    8o Q6   4 0.1
000821  2o 3+ 2- 3-  2- 2- 2o 4-   19-     10 0.6
000822  1+ 1+ 1- 0o  0+ 0+ 0o 1-    5- Q1   2 0.0
000823  0+ 0o 1- 2o  2+ 3+ 2+ 1+   12+      7 0.3
000824  2+ 3o 3- 2o  2- 1+ 1o 1-   15-      8 0.4
000825  0o 1o 0+ 0+  1- 1- 2- 1o    6- Q2   3 0.1
000826  1o 1+ 2- 1+  2- 1+ 1- 1-   10- Q5   5 0.2
000827  2o 1o 1- 1o  3- 2o 2o 2+   14- Q0A  7 0.3
000828  2+ 1+ 2o 3+  4o 5o 5+ 5o   28+ D4  27 1.2
000829  6- 5- 5o 4o  3o 4+ 5- 3o   34+ D3  35 1.4
000830  4- 3o 2o 3-  2+ 2+ 2o 3+   21+     12 0.7
000831  3+ 3- 2+ 3+  3o 3- 2o 3+   23-     14 0.8
0008                                  Mean 16 0.63

0008 Q 22  25  18  19  26  20   9  17   8  27A
0008 D 12  11  29  28   5 
