960501  2- 3- 2o 1+  1o 1o 2- 1o   12+      6 0.3
960502  2- 1+ 2- 2-  2o 1+ 1- 1+   12- Q0   5 0.2
960503  1o 2o 1o 1o  2+ 2o 1o 3-   13o      6 0.3
960504  3o 2o 1o 1+  3- 2+ 3- 3-   18- D4* 10 0.5
960505  3o 2o 3o 1+  1+ 1o 0o 1-   12+      7 0.3
960506  2- 1+ 1o 1o  1+ 0+ 1+ 1+    9+ Q5   4 0.2
960507  2o 1- 0+ 1+  1+ 1- 1o 1+    9- Q3   4 0.1
960508  2o 2+ 2o 1+  1- 1o 1o 1-   11o      5 0.2
960509  1+ 2o 0+ 0+  2- 2- 1- 1+    9+ Q8   4 0.2
960510  1o 2o 1- 1o  1o 1o 2o 2-   10+ Q9   5 0.2
960511  1o 2- 1o 1o  2o 1o 1o 1-    9+ Q7   4 0.2
960512  1- 1- 1- 1o  0+ 1- 2o 2+    8+ Q6   4 0.1
960513  3o 2+ 4- 2+  3o 3o 2+ 3o   23- D1* 14 0.8
960514  3o 3o 2o 2o  2- 1+ 3- 4-   19+ D2* 11 0.6
960515  1- 1+ 3o 2-  2+ 2o 3o 1o   15o      8 0.4
960516  2o 2+ 3- 2-  1+ 2- 3+ 2o   17o D5*  9 0.5
960517  2+ 2- 2+ 3+  1o 1- 1o 2-   14o      7 0.4
960518  1- 1+ 0+ 0o  0+ 0+ 0+ 0o    3+ Q1   2 0.0
960519  1- 0+ 2- 2o  2- 2o 3o 2+   14-      7 0.3
960520  4- 1o 1o 2-  3o 2- 2+ 3o   17+ D3* 10 0.6
960521  3o 2o 2o 2+  2- 2+ 2+ 1o   17-      8 0.4
960522  1- 1- 1- 1-  2o 1o 2- 3o   10+      6 0.2
960523  2- 2- 1+ 0+  1+ 1o 1- 1o    9o Q4   4 0.2
960524  2- 2+ 2- 1+  2o 1o 3o 2-   15-      7 0.4
960525  1+ 3- 0+ 1+  1+ 2- 2- 2+   13-      6 0.3
960526  3- 2+ 1+ 2-  1- 2- 0+ 0+   11o      6 0.3
960527  0o 1o 1+ 2-  2- 4- 3o 3o   15+      9 0.5
960528  2- 1o 1+ 1-  1o 1- 1- 1o    8o Q2   4 0.1
960529  1o 1+ 2- 3o  2+ 2+ 2+ 2+   16+      8 0.4
960530  3- 1+ 2- 2+  1+ 2o 2o 2-   15o      7 0.4
960531  2- 2- 1+ 2+  2- 2- 2o 3-   15o      7 0.4
9605                                  Mean  7 0.32
