110901  1+ 1o 0o 0+  0+ 0+ 0+ 1-    4+ Q3   2 0.0
110902  1- 1+ 0+ 1-  1- 0+ 1o 1+    6+ Q6   3 0.1
110903  2+ 3o 2o 3o  3o 3- 2- 2+   20o     11 0.6
110904  3- 3o 1+ 1-  2+ 3o 2o 1-   16-      9 0.5
110905  1+ 0+ 1- 1-  1+ 3- 3o 1+   11+      6 0.3
110906  1+ 2+ 2+ 2-  2- 1+ 1+ 2-   14-      6 0.3
110907  3o 1o 1o 1o  1+ 1- 2- 1o   11-      6 0.3
110908  1o 2- 0+ 0+  0o 1- 0+ 0o    4+ Q5   2 0.0
110909  0o 1o 1- 1+  5- 6- 5+ 6-   24+     30 1.3
110910  6- 5- 4- 5-  3- 5- 4+ 6-   36o D1  40 1.4
110911  4- 2+ 1o 1+  3+ 2- 2o 4-   19o     12 0.7
110912  4+ 4- 4- 4-  3+ 4- 5- 5-   32- D5  27 1.2
110913  4+ 5- 4+ 3o  2+ 1o 2o 2+   24o     18 1.0
110914  1+ 1o 1o 2-  1+ 1o 1o 1+   10- Q9   5 0.2
110915  2- 2- 1+ 1o  1+ 1+ 2o 2o   12+      6 0.3
110916  1- 0+ 0+ 1o  1- 1o 1- 1o    6- Q4   3 0.1
110917  1o 3- 4o 5+  5+ 5+ 4+ 3o   31o D4  32 1.3
110918  2o 1o 0+ 2-  2o 1- 1- 2o   10+      5 0.2
110919  0o 0o 1- 0+  0+ 1o 1o 0+    4- Q2   2 0.0
110920  1- 3o 2- 2-  2- 1- 1+ 1+   12o      6 0.3
110921  0o 0o 1o 1+  2o 2- 0+ 2o    8+      4 0.1
110922  1o 0+ 0+ 1o  1- 1o 1+ 2o    8- Q8   4 0.1
110923  1- 0+ 0+ 0+  0o 1- 0+ 1-    3+ Q1   2 0.0
110924  0+ 0o 0+ 2-  2- 1- 1+ 1+    7+ Q7   4 0.1
110925  1- 0+ 1- 2o  1+ 2o 1o 1o    9o Q0   4 0.2
110926  1+ 1- 1o 1+  5- 6+ 6+ 5+   27o D3  38 1.4
110927  6- 5- 4+ 3o  4- 3- 3+ 5-   32o D2  30 1.3
110928  4+ 5- 4+ 2+  4- 3o 2- 1+   25+     20 1.0
110929  6- 5o 4- 2o  3o 3- 3- 2-   26+     24 1.1
110930  3o 0+ 0o 0+  1- 1- 3o 3o   11o      7 0.3
1109                                  Mean 12 0.52

1109 Q 23  19   1  16   8   2  24  22  14  25 
1109 D 10  27  26  17  12 
