021101  2o 1+ 2o 2-  1o 2+ 2o 2+   15- Q4A  7 0.3
021102  5- 3o 3+ 4o  4- 4- 5o 4+   32- D3  28 1.2
021103  4- 5- 4o 4o  4+ 5+ 5- 5-   35+ D2  35 1.4
021104  4o 4o 4- 3+  3- 4o 3o 5-   29+     23 1.1
021105  3+ 5- 4- 4o  4o 3+ 3o 4-   30- D5  24 1.1
021106  4o 3+ 3+ 3+  3+ 3+ 4+ 4-   29-     21 1.1
021107  4- 3+ 2+ 3o  2+ 3- 3- 2-   22-     13 0.7
021108  1o 1+ 1+ 2-  1+ 1- 2o 0+   10- Q1   5 0.2
021109  1- 0o 1o 1-  1- 2- 3- 3o   10+ Q2K  6 0.3
021110  4- 4+ 5o 2-  2o 2o 2- 2+   23-     17 0.9
021111  2o 2o 3o 3+  4- 1+ 2+ 3-   20+ Q9A 12 0.7
021112  2o 3- 2+ 4o  3+ 2- 4o 4o   24o     17 0.9
021113  4o 4- 2+ 3-  3o 2- 2- 2o   21o     13 0.7
021114  3o 2o 1+ 2-  2o 3- 2o 2o   17- Q6A  8 0.4
021115  3o 3- 3- 3o  2+ 2o 2+ 3o   21o Q8A 12 0.7
021116  3o 1+ 1o 0+  1o 1- 2- 3+   12+ Q3A  7 0.4
021117  4- 2+ 1o 0+  1- 2- 1o 2o   13- Q5A  7 0.4
021118  3o 2o 2- 1+  2+ 2o 3o 3o   18+ Q7A 10 0.6
021119  3o 3+ 3+ 2o  2o 2- 3+ 4o   23-     14 0.8
021120  3+ 3- 1+ 2+  1o 4o 6o 5o   26-     25 1.2
021121  4+ 5+ 7- 5+  5- 4+ 5- 4+   40- D1  50 1.6
021122  5- 4- 3+ 4-  5- 4o 3o 4-   31- D4  26 1.2
021123  4o 4+ 3o 3-  3- 3+ 3- 2o   25-     17 0.9
021124  3o 3+ 3- 3o  2+ 4- 3o 3o   24o     15 0.9
021125  3- 3- 3o 3+  3+ 4- 2o 3+   24o     15 0.9
021126  3o 2+ 1o 1+  2o 2- 2+ 5o   19- Q0A 13 0.7
021127  5o 5o 4+ 3-  3+ 2o 3- 3-   28-     24 1.1
021128  3- 3o 3o 2-  3- 3o 3+ 2o   21+     12 0.7
021129  3- 2+ 3o 2o  3- 3+ 3+ 3+   23-     14 0.8
021130  3+ 4- 4- 3o  3o 3- 2+ 3o   25-     16 0.9
0211                                  Mean 17 0.83

0211 Q  8   9K 16A  1A 17A 14A 18A 15A 11A 26A
0211 D 21   3   2  22   5 
