030701  2o 2+ 2o 2-  2+ 2+ 2- 2o   16+ Q7A  8 0.4
030702  1+ 2o 3- 3-  3- 3o 4o 2+   21-     12 0.7
030703  3- 3- 1+ 2o  3+ 4- 5o 4o   25-     19 1.0
030704  4- 4- 3+ 4+  4o 4- 3o 3o   29-     22 1.1
030705  4o 3+ 4- 2+  4- 3+ 3o 3-   26o     18 1.0
030706  2o 2o 1+ 2o  3+ 3o 2+ 2o   18o Q0A  9 0.5
030707  3- 2+ 4- 2o  3+ 2+ 2- 1o   19o     11 0.6
030708  0+ 0+ 0+ 1-  2- 1o 1o 0o    5+ Q1   3 0.1
030709  0+ 2- 1- 1-  1o 0+ 2- 1+    8- Q2   4 0.1
030710  1+ 1+ 2o 2o  3- 1o 1+ 3-   14+ Q5A  7 0.4
030711  3- 4+ 6o 5o  5+ 5+ 6- 6-   40o D1  52 1.6
030712  6o 7- 5+ 3+  4o 3o 4- 3+   35+ D3  43 1.5
030713  3o 3- 3+ 2+  2+ 3+ 2+ 3-   22o     13 0.7
030714  2o 2+ 3- 1+  3o 3+ 3o 4o   22-     14 0.8
030715  5o 5- 3- 5-  2+ 2- 4+ 5-   30o     28 1.2
030716  4+ 4+ 5+ 6o  6o 4- 4o 5+   39o D2  48 1.6
030717  5- 3o 2o 3-  3+ 3- 4- 3+   25+     18 1.0
030718  3o 4- 2- 1+  2o 3- 3o 5-   22o     15 0.9
030719  4+ 2+ 3- 4o  4o 4+ 4+ 6-   32-     30 1.3
030720  4+ 3o 3o 3-  3o 3- 3o 4-   25+     17 0.9
030721  4- 2+ 2- 1o  1+ 1- 1+ 1-   13- Q4A  7 0.4
030722  2o 1o 2o 2+  1+ 2o 2o 0+   13o Q3   6 0.3
030723  2- 2o 2- 2-  2o 3+ 2+ 3o   18- Q9A  9 0.5
030724  2+ 1+ 0+ 0+  1+ 2- 2o 4-   13o Q6A  7 0.4
030725  1+ 1+ 4- 2+  2+ 1o 1o 1+   14+ Q8A  8 0.4
030726  2+ 2+ 2+ 3+  4+ 5o 6o 5+   31o     33 1.3
030727  5o 4o 4+ 4-  3+ 3- 3- 2-   27+     22 1.1
030728  2o 2- 2o 3o  5+ 5- 3+ 3+   25+     21 1.1
030729  4- 5- 3+ 3+  5o 5o 5+ 5+   36- D4  38 1.4
030730  3+ 4o 4o 4+  4o 4o 4+ 4o   32o     27 1.2
030731  4o 4o 4o 6-  5- 4o 4o 5-   35o D5  35 1.4
0307                                  Mean 19 0.87

0307 Q  8   9  22  21A 10A 24A  1A 25A 23A  6A
0307 D 11  16  12  29  31 
