090901  1+ 0+ 0o 1-  1+ 1- 0+ 1o    6-      3 0.1
090902  2- 1- 0o 0+  1o 1- 0+ 1o    6-      3 0.1
090903  0+ 0+ 1- 1-  1o 2+ 2o 2+   10-      5 0.2
090904  2o 3- 2o 2o  1+ 2- 1+ 0+   13+ D3*  6 0.3
090905  1o 1o 1- 0+  0o 0+ 1- 0+    4+ Q0   2 0.0
090906  0o 2- 0+ 2-  1- 1- 1o 1-    7-      3 0.1
090907  0o 0o 0+ 1o  1- 1o 1- 0+    4o Q9   2 0.0
090908  1- 0o 0o 0o  0o 1o 1- 1o    3+ Q8   2 0.0
090909  1o 0+ 0o 0+  1- 0+ 1- 0+    4- Q7   2 0.0
090910  0+ 0o 0o 1-  2- 0+ 1- 0+    4o      2 0.0
090911  0o 1- 1- 1-  1o 1o 1+ 1o    6+      3 0.1
090912  0o 1- 1- 0+  1- 0+ 0+ 1-    4- Q6   2 0.0
090913  1o 1+ 1- 1-  1o 2+ 2o 1+   10+      5 0.2
090914  3o 1o 1o 1o  0+ 1+ 1o 2-   10+      6 0.2
090915  0+ 2o 2- 1-  1o 2- 1- 2+   10+      5 0.2
090916  2o 2- 2o 1+  0+ 1- 1- 1-    9+      4 0.2
090917  2+ 3+ 2o 1-  1- 1- 1+ 1+   12+ D4*  7 0.3
090918  2o 1o 0o 0+  1- 0o 0+ 0o    4+      2 0.0
090919  0+ 0o 1- 1-  0+ 0+ 0+ 0o    3- Q4   2 0.0
090920  0o 0o 0+ 1-  1+ 1o 3- 3-    9-      5 0.2
090921  3o 2- 2o 2+  2- 1o 1o 0o   13- D2*  6 0.3
090922  1- 0o 1o 1o  1+ 1- 0o 0+    5o      3 0.0
090923  0+ 0o 0o 0o  0o 0o 0o 0o    0+ Q1   0 0.0
090924  0o 0o 0o 0o  0+ 1- 1- 0+    2o Q3   1 0.0
090925  0o 1o 0o 0+  1- 0+ 0+ 0o    3- Q5   2 0.0
090926  0o 0o 0o 0+  1o 1- 1o 3-    6-      3 0.1
090927  2o 3+ 1o 2o  1o 1- 1+ 1+   13- D5*  7 0.3
090928  2+ 3- 3+ 2-  1o 0+ 1+ 2o   15- D1*  8 0.4
090929  0+ 0o 0+ 0+  0+ 0+ 0o 0o    2- Q2   1 0.0
090930  2- 1+ 1+ 1-  2- 1- 2- 1+   10+      5 0.2
0909                                  Mean  4 0.12

0909 Q 23  29  24  19  25  12   9   8   7   5 
0909 D 28* 21*  4* 17* 27*
