030901  2o 4- 3+ 1+  1+ 3- 4o 2+   21-     13 0.8
030902  3+ 2- 2- 2+  4o 2+ 2- 3o   20o     12 0.7
030903  3o 3o 3- 3+  3- 3- 3+ 3+   24o     15 0.8
030904  3+ 3+ 4- 3o  4o 3o 4o 4+   29-     22 1.1
030905  4o 4- 3+ 3o  3o 3+ 2o 1+   24-     16 0.9
030906  3- 2o 2o 2+  2o 2o 2+ 2+   18- Q9A  8 0.5
030907  2+ 2o 1- 0o  0+ 1+ 1o 0+    8o Q4   4 0.1
030908  1- 0+ 0+ 1-  2o 1+ 2- 3o   10o Q7K  5 0.2
030909  2o 2o 2+ 4+  4+ 3+ 4+ 5-   27+     22 1.1
030910  5o 2o 2+ 5-  3o 3o 4- 3o   27-     21 1.1
030911  4o 4o 1+ 2+  2o 3- 3o 3-   22o     14 0.8
030912  2+ 3+ 3o 2o  2o 2- 2o 1+   18-      9 0.5
030913  3+ 3o 2+ 2-  0+ 0+ 1o 2+   14+ Q0A  8 0.4
030914  1+ 1- 1o 0+  1+ 1+ 1+ 2-    9o Q2   4 0.2
030915  1+ 0+ 0o 0o  0+ 1- 2o 3o    8- Q6K  4 0.1
030916  5- 4o 4+ 4o  6- 4+ 4+ 3o   34+ D5  34 1.3
030917  5+ 5+ 5o 6+  7o 5+ 5o 6-   45o D1  70 1.7
030918  5o 6- 4+ 6o  5- 5o 5- 5o   40+ D2  50 1.6
030919  5- 4- 5+ 5+  5o 4+ 5- 3+   36+ D4  39 1.4
030920  4o 5- 5- 4-  4o 5- 3- 3-   31o     27 1.2
030921  4o 3- 3o 3+  4o 3+ 3+ 2+   26o     18 1.0
030922  3o 3+ 3o 4-  3+ 3o 4o 1o   24+     17 0.9
030923  2+ 4o 2+ 2+  3o 3+ 3o 3o   23+     15 0.8
030924  6- 5+ 5o 4-  4o 4o 5- 5-   37o D3  41 1.5
030925  4+ 4o 4o 4+  4o 4o 4+ 4-   33-     28 1.2
030926  3o 3- 4- 3+  2+ 3o 3o 3o   24o     15 0.9
030927  3+ 1o 1- 1-  0+ 0+ 1- 2+    9+ Q8K  6 0.2
030928  1- 0+ 1+ 1o  1+ 2- 1+ 0+    8o Q1   4 0.1
030929  2- 2o 0+ 1+  1- 0+ 1- 2-    9- Q3   4 0.1
030930  0+ 1- 2- 1o  1+ 2- 1- 2o    9+ Q5   4 0.2
0309                                  Mean 18 0.78

0309 Q 28  14  29   7  30  15K  8K 27K  6A 13A
0309 D 17  18  24  19  16 
