000601  3o 3o 3- 1-  2- 1o 1- 2+   15o      8 0.5
000602  2- 2o 2+ 1o  1o 1o 2o 2o   13o Q7   6 0.3
000603  3- 2o 2+ 3+  3o 2- 3o 2o   20o     11 0.6
000604  1o 2- 3- 0+  1- 3o 4+ 4-   17+     12 0.7
000605  4o 3o 4o 3+  5- 3o 4o 4o   30o D5  24 1.2
000606  3o 2+ 2+ 3-  3+ 5o 2- 1+   22-     15 0.9
000607  2- 1+ 2+ 3-  3- 3- 3- 4-   20-     11 0.6
000608  3- 4- 4+ 6+  7o 6+ 6o 5o   41+ D1  64 1.7
000609  1- 1+ 1+ 2+  1+ 1o 0+ 2+   11- Q3   5 0.2
000610  4- 4- 4- 4+  4o 3+ 3o 3-   28+     21 1.1
000611  2o 3o 3- 5-  4+ 5o 5- 2-   28o     25 1.2
000612  3- 3- 3+ 1+  4- 4- 3o 3o   23+     15 0.9
000613  2- 2+ 2+ 3-  3+ 2o 2- 3-   19-     10 0.6
000614  4- 2o 4o 2+  4+ 5- 5+ 5-   31o D3  29 1.3
000615  6- 3- 3- 3-  4- 4- 4+ 2o   27+     23 1.1
000616  2+ 1o 1o 1o  1o 1- 1- 2-    9+ Q2   5 0.2
000617  1+ 1- 1o 1o  2o 2+ 2- 2o   12o Q5   6 0.3
000618  1+ 0+ 1- 2-  2o 3+ 4o 3o   16+     10 0.6
000619  3- 3o 0+ 1-  0+ 2o 2- 1+   12o Q9K  6 0.3
000620  2+ 2- 2o 2o  2+ 1o 1o 1o   13+ Q8   6 0.3
000621  1o 1- 1- 1o  1+ 2- 2- 3+   11+ Q6K  6 0.3
000622  4- 2o 2o 3o  2+ 2- 3+ 1+   19+     11 0.6
000623  2+ 4- 2o 2-  5+ 4+ 5+ 4o   29- D4  27 1.2
000624  5- 4o 4o 2+  1+ 1o 1o 2o   20+     15 0.9
000625  1+ 1- 1- 1-  1- 1- 2- 3+   10- Q4K  6 0.2
000626  3- 3+ 4+ 5o  5+ 4+ 6o 5-   36- D2  40 1.4
000627  4+ 3- 3o 2+  4- 3o 3o 4-   26-     18 1.0
000628  3o 3o 1+ 1+  2o 2o 2o 3o   18-     10 0.5
000629  3+ 2+ 3- 1o  2- 1+ 1- 1+   14+ Q0A  8 0.4
000630  0+ 0+ 0+ 1+  1o 1+ 2+ 2-    9- Q1   4 0.2
0006                                  Mean 15 0.71

0006 Q 30  16   9  25K 17  21K  2  20  19K 29A
0006 D  8  26  14  23   5 
