150401  1+ 1o 1+ 2-  1+ 3o 2o 2o   14-      7 0.3
150402  1- 2- 2o 2+  2+ 2+ 3+ 5-   19+     12 0.7
150403  3+ 3- 2+ 2+  3o 3- 2o 3o   21+     12 0.7
150404  3o 3- 2- 2+  3o 3+ 2o 2-   20-     11 0.6
150405  2- 2o 1+ 1-  1o 2- 1o 3o   12+      6 0.3
150406  2+ 2+ 2- 1-  2- 1- 1- 1o   11o      5 0.2
150407  2o 2+ 0+ 0o  1- 1- 1+ 0+    8- Q8   4 0.1
150408  1o 0+ 0o 0o  1o 1o 2- 1-    6- Q4   3 0.1
150409  2+ 3o 3- 3-  2+ 3- 2o 3-   20+     11 0.6
150410  5+ 5o 5+ 4+  4+ 3+ 3o 2o   33- D2  33 1.3
150411  4o 4o 4- 3+  3- 3- 2+ 1+   24o     16 0.9
150412  0+ 1o 1o 0+  1o 1- 1+ 1-    6+ Q3   3 0.1
150413  2+ 2+ 2- 1o  1+ 1+ 1+ 1-   12o      6 0.3
150414  0+ 1- 1+ 1o  3o 4+ 4- 4-   18o     13 0.8
150415  2+ 3- 3- 5o  5+ 4- 5- 4-   30o D3  28 1.2
150416  5- 5- 5- 4+  4- 4o 5+ 6o   37+ D1  42 1.5
150417  5o 5- 4o 3o  3o 3o 3- 2o   27+ D4  22 1.1
150418  3- 2o 2o 2o  2o 2+ 3+ 3-   19o     10 0.6
150419  3o 2+ 2- 1+  2- 2o 2o 2+   16+      8 0.4
150420  3o 3o 1+ 1+  2o 1+ 3- 3-   17+     10 0.5
150421  4o 4- 3+ 4o  4+ 3+ 3- 3+   29- D5  22 1.1
150422  2+ 2o 3+ 2+  2+ 2- 2- 3-   18+     10 0.5
150423  2- 3+ 1o 1o  1- 1- 0+ 1+   10o      6 0.3
150424  2o 2+ 0+ 1-  0+ 0+ 0+ 0o    6+ Q6   3 0.1
150425  0o 0+ 0o 0o  0o 0o 0+ 0o    1- Q1   0 0.0
150426  0o 0+ 0o 0+  1- 0+ 0o 1o    3- Q2   2 0.0
150427  0+ 0o 1- 2-  2- 1+ 1+ 2-    9- Q9   4 0.1
150428  2+ 1o 1+ 2-  2- 1+ 1o 0+   11- Q0   5 0.2
150429  1- 0+ 0+ 1o  2- 1+ 1- 1o    7o Q5   4 0.1
150430  2o 1- 1o 1-  0+ 0+ 2+ 1-    8o Q7   4 0.1
1504                                  Mean 11 0.49

1504 Q 25  26  12   8  29  24  30   7  27  28 
1504 D 16  10  15  17  21 
