941101  4o 4+ 3o 3-  3o 4- 2+ 3-   26-     18 1.0
941102  4- 4- 3o 3+  4o 3+ 2+ 3+   27-     19 1.0
941103  2o 3- 3- 2+  4- 3o 3+ 2+   22o     13 0.7
941104  3+ 5+ 3+ 3+  2+ 3- 4o 4-   28o D5  22 1.1
941105  4o 3o 2- 3-  3- 3- 4o 5-   25+     19 1.0
941106  5- 6- 6- 5+  4o 5o 4+ 2-   36+ D1  43 1.5
941107  2+ 3o 3- 2+  1o 2- 3- 1o   17-      9 0.5
941108  1+ 1- 1- 1+  2- 1o 1- 3-   10o Q5   5 0.2
941109  2+ 2o 2- 2o  4- 4o 4o 4+   24o     17 0.9
941110  3+ 5- 4o 3o  2o 2+ 3o 2+   25-     17 0.9
941111  2o 3- 2+ 3-  2- 1o 1+ 2o   16-      8 0.4
941112  2o 1+ 1+ 1o  1- 1+ 2- 1o   10+ Q4   5 0.2
941113  1o 2o 1+ 2-  2- 2+ 2- 1+   13o Q9   6 0.3
941114  2+ 2+ 2o 2-  1+ 2- 3o 3+   18-      9 0.5
941115  3- 2- 2o 2+  2o 2o 3o 3+   19o     10 0.6
941116  3- 2- 1+ 1-  1o 2o 1o 0+   11- Q6   5 0.2
941117  1o 3o 2- 1+  1- 1- 2+ 2-   12+ Q0K  6 0.3
941118  1- 1o 1- 2+  2o 2+ 2- 2-   12+ Q8   6 0.3
941119  3+ 5- 4o 3o  3o 4o 3o 3+   28+     22 1.1
941120  3o 4o 5o 4+  5- 3o 2o 2+   28+ D4  24 1.2
941121  3- 3- 2o 2-  1+ 1o 1o 1+   14-      7 0.3
941122  1o 2+ 1o 2-  1o 2- 2+ 2-   13- Q7   6 0.3
941123  1o 1+ 1- 1-  1o 1o 0+ 2-    8- Q2   4 0.1
941124  1- 2- 2o 1-  1- 2- 1o 1o    9+ Q3   4 0.2
941125  1- 1+ 0+ 0+  1- 0+ 1o 1o    6- Q1   3 0.1
941126  1o 3- 5- 6+  6o 4+ 3+ 2+   31- D2  36 1.4
941127  3+ 4o 4+ 5-  5- 4+ 4- 3-   32- D3  28 1.2
941128  2+ 2o 4- 4-  3o 3o 3- 1+   22-     13 0.8
941129  1o 2+ 2o 2o  2o 3- 3- 3-   17+      9 0.5
941130  3+ 4- 4o 5-  3+ 3- 3- 3+   28-     21 1.1
9411                                  Mean 14 0.66
