020201  4+ 3+ 2o 2+  4- 3- 1+ 2o   22-     14 0.8
020202  3+ 4o 5- 3+  4- 3o 1+ 2+   26- D4* 19 1.0
020203  2o 2- 1- 1o  1+ 2- 0+ 0+    9o Q4   4 0.2
020204  0+ 2o 0+ 1-  1+ 2o 2o 3-   11+ Q8   6 0.3
020205  4o 3o 2o 2+  3+ 3+ 5o 5-   28- D3  23 1.1
020206  4o 4- 5- 4-  4- 3o 3+ 2+   28+ D2  22 1.1
020207  3- 3+ 3+ 3+  4- 2o 2- 3+   23+ D5* 15 0.8
020208  3+ 2o 2- 3-  3o 3o 2+ 2+   20+     11 0.7
020209  3- 3o 2+ 2+  2- 1+ 3- 4-   20-     11 0.6
020210  3o 3o 3- 2-  2+ 1+ 1o 2-   17-      9 0.5
020211  3o 2+ 2+ 3+  3+ 3o 3- 3-   23-     14 0.8
020212  3+ 2+ 2+ 1+  1+ 1+ 1o 3+   16+      9 0.5
020213  2+ 2o 3o 3+  3o 4- 1+ 1o   20-     12 0.7
020214  0o 0+ 2- 1-  1- 1- 0+ 0+    5- Q1   3 0.0
020215  0o 0+ 1o 0+  1- 2- 2- 1o    7- Q2   3 0.1
020216  1o 1o 1- 1o  1+ 2+ 1o 1+   10- Q5   5 0.2
020217  3- 3+ 4o 2+  2+ 2o 1o 2o   20-     12 0.7
020218  1o 2o 2o 1+  2- 3- 4- 4-   18o     11 0.6
020219  3o 1o 2- 1-  1- 1o 2o 1+   11+ Q9K  6 0.3
020220  2- 1- 2o 2-  3- 2+ 2o 3-   16-      8 0.4
020221  1+ 2o 2+ 2-  2o 2- 2o 3o   16o      8 0.4
020222  2o 3o 1o 1o  2- 1o 3o 2o   15-      8 0.4
020223  2+ 1+ 1o 1-  1o 1- 0o 1o    8o Q3   4 0.1
020224  2- 1+ 1o 2-  2o 1o 1+ 1+   11+ Q6   5 0.2
020225  2o 0o 1+ 2-  2+ 2- 2o 2+   13+ Q0   6 0.3
020226  2- 2o 2o 2o  2- 2- 2+ 3-   16o      8 0.4
020227  3- 1- 1o 1+  2- 1o 1o 2-   11o Q7   6 0.2
020228  2- 4o 3o 3o  3+ 3o 4o 6o   28o D1  25 1.2
0202                                  Mean 10 0.52

0202 Q 14  15  23   3  16  24  27   4  19K 25 
0202 D 28   6   5   2*  7*
