070601  2o 2- 1- 2-  1- 2- 2+ 2+   13o      6 0.3
070602  2o 2o 2o 1+  1- 2- 1o 2-   12+      6 0.3
070603  2- 2- 1o 1o  2- 3+ 4o 3-   17o D4* 10 0.6
070604  3- 2o 1o 1+  2o 3- 3- 1-   15o      8 0.4
070605  0+ 0+ 0+ 0+  1- 1- 0+ 1-    4- Q1   2 0.0
070606  0o 0+ 0+ 0+  1- 1o 0+ 0+    3+ Q3   2 0.0
070607  1- 0+ 0+ 0+  1- 1- 1- 1-    4+ Q4   3 0.0
070608  3- 2o 2- 1-  2o 2o 2- 2+   15o      7 0.4
070609  1o 1+ 2o 2-  2o 1+ 1+ 2o   13-      6 0.3
070610  3o 2- 3- 2-  1o 1- 1+ 1-   13-      7 0.3
070611  1o 0o 0+ 0+  0+ 1o 1- 1o    5- Q5   3 0.0
070612  0+ 1- 0+ 0+  0+ 0+ 1- 1-    4- Q2   2 0.0
070613  1- 0+ 1- 1o  1o 2o 3+ 2o   11o      6 0.3
070614  3o 3o 2+ 4+  3- 4- 3+ 4-   26o D1* 18 1.0
070615  2+ 3- 2+ 2-  2- 1+ 0+ 1+   14-      7 0.3
070616  2+ 2o 1- 1-  2+ 2- 1+ 1-   12-      6 0.3
070617  2- 1+ 2- 2-  2+ 1+ 1+ 1-   12o      6 0.3
070618  1o 1- 1o 1+  1- 2- 2o 1+   10-      5 0.2
070619  2+ 1+ 1+ 1o  1+ 2- 1- 0+   10o      5 0.2
070620  1o 1o 1+ 1o  1- 1o 0+ 1-    7o Q8   4 0.1
070621  1- 2o 2- 3+  3+ 3+ 3o 4o   21+ D2* 14 0.8
070622  3+ 2+ 3- 3+  2o 2o 3- 3+   22- D3* 13 0.7
070623  3o 3- 3- 1+  1o 1o 1+ 2-   15-      8 0.4
070624  2+ 1+ 1o 2-  2- 1o 2o 1o   12o      6 0.3
070625  1+ 0+ 0o 0+  1o 1o 0+ 1o    5+ Q7   3 0.1
070626  0o 0+ 0+ 1+  1+ 0+ 1- 1-    5o Q6   3 0.0
070627  2o 2- 1+ 0+  0+ 1o 1- 1+    9-      4 0.1
070628  1+ 1- 1- 1-  2- 1o 1- 2o    9- Q0   4 0.1
070629  1o 1o 1+ 1o  2- 2o 4o 3o   15o D5*  9 0.5
070630  2o 2- 1+ 1-  1- 1- 1- 1-    8+ Q9   4 0.1
0706                                  Mean  6 0.28

0706 Q  5  12   6   7  11  26  25  20  30  28 
0706 D 14* 21* 22*  3* 29*
