150201  4o 3- 3o 2o  2o 3o 4+ 5o   26o D4  20 1.0
150202  5o 5- 4o 4-  3o 4- 4o 3o   31o D1  27 1.2
150203  4o 4o 3- 2+  3- 3o 2+ 3o   24o     16 0.9
150204  2+ 2- 1o 2-  3- 3o 1+ 1+   15o      8 0.4
150205  2- 3o 1+ 2+  3+ 3+ 3- 2+   20o     12 0.7
150206  0o 1+ 2+ 3-  2- 1+ 1o 0o   10+ Q8   5 0.2
150207  1- 1- 3o 3+  2+ 3- 2+ 1+   16+      9 0.5
150208  2o 3- 3- 2o  1+ 2+ 3o 3-   19-     10 0.6
150209  3o 1- 1o 0+  2+ 2o 2o 2+   14-      7 0.4
150210  1- 2+ 1o 0+  1o 2- 2- 3o   12-      6 0.3
150211  1+ 3o 1- 2-  2+ 1- 0o 0+   10o Q9K  5 0.2
150212  1+ 1- 0o 1-  2o 1+ 1+ 1o    8+ Q5   4 0.1
150213  0o 0o 0o 1o  1o 1- 0+ 0+    3+ Q1   2 0.0
150214  0o 2- 0+ 0+  0+ 0+ 0o 1o    4o Q3   2 0.0
150215  0+ 2- 2- 1o  3o 2- 2- 1o   12o Q0K  6 0.3
150216  0o 0+ 1o 1o  2- 1o 2+ 3-   10o Q7   5 0.2
150217  4- 3+ 3+ 4-  3o 3- 4- 5o   28+ D3  22 1.1
150218  5o 4o 3+ 3-  2o 2o 3- 3o   25- D5* 18 1.0
150219  3o 3- 2+ 2-  2- 2- 2- 2-   16+      8 0.4
150220  1- 2- 2- 2-  2- 1- 1- 2o   11- Q6   5 0.2
150221  3- 3- 1o 1+  2- 1o 1o 2+   14-      7 0.4
150222  2+ 2+ 1o 2-  1+ 1+ 1- 2+   13o      6 0.3
150223  3o 3- 3- 3+  3+ 3+ 3o 4-   25o     16 0.9
150224  5+ 5+ 4o 4-  3- 2+ 1+ 3-   27+ D2  25 1.2
150225  1- 1+ 3o 2o  3o 3- 2o 0+   15o      8 0.4
150226  2- 0+ 1+ 1+  1o 0o 0+ 1o    7o Q4   4 0.1
150227  0o 0o 0+ 0+  1- 1o 0+ 1+    4o Q2   2 0.0
150228  1- 3- 2+ 2o  2o 3o 4- 3o   19+     11 0.6
1502                                  Mean 10 0.49

1502 Q 13  27  14  26  12  20  16   6  11K 15K
1502 D  2  24  17   1  18*
