120601  1- 2- 0+ 2o  2- 2o 1+ 1+   11o      5 0.2
120602  1- 1o 1o 1+  1+ 3o 3- 4-   15-      9 0.5
120603  2+ 2- 2- 3-  5+ 6- 4+ 1+   25o D2  24 1.2
120604  1+ 3- 3- 4o  4o 2+ 3o 4-   24-     16 0.9
120605  2+ 4- 3o 3-  4o 3o 3+ 3+   25+ D4* 17 0.9
120606  3+ 4- 2o 3-  3+ 3o 4+ 3-   25o     17 0.9
120607  2o 2- 2o 1+  2- 2- 2+ 2o   15-      7 0.3
120608  2- 2- 2+ 3-  1o 0+ 2o 1-   12+      6 0.3
120609  1+ 2+ 1o 2-  2- 1o 3+ 2o   14+      7 0.4
120610  0o 1- 0+ 1-  2+ 2o 1+ 2o    9+      4 0.2
120611  2o 2- 3- 2-  2o 3- 4o 5+   22o     17 0.9
120612  5o 4- 1+ 1o  1+ 1o 1o 1-   15o     12 0.7
120613  2o 2- 1o 1o  0+ 1o 1o 1-    9- Q9   4 0.1
120614  1- 1- 1- 1o  1o 0+ 1- 0o    5o Q4   3 0.0
120615  0o 0o 0o 0+  1- 1- 1- 1-    3o Q2   2 0.0
120616  0+ 1- 0+ 2+  3o 3- 4- 6+   19+ D5  20 1.0
120617  4- 3+ 5+ 6o  6o 4o 4+ 4o   37- D1  43 1.5
120618  4+ 5+ 3o 2o  2+ 2o 1+ 1o   21+     17 0.9
120619  0o 0+ 1- 0o  0o 0+ 0+ 0+    2o Q1   1 0.0
120620  1o 1+ 1- 1-  0+ 0+ 1- 0o    5o Q5   3 0.0
120621  0+ 1- 0o 0+  1- 1- 1- 1-    4o Q3   2 0.0
120622  1- 1- 2- 1+  2o 1o 0+ 0o    8- Q8   4 0.1
120623  0+ 0+ 1o 1o  0+ 2o 1+ 0+    7- Q7   4 0.1
120624  2- 0+ 1o 1-  1o 1o 1o 0+    7o Q6   4 0.1
120625  1+ 2- 2+ 2-  3+ 3- 2- 1+   16o      8 0.5
120626  2o 3- 2+ 2o  1+ 1o 0+ 2-   13+      6 0.3
120627  1- 1o 1o 1o  2+ 2+ 2- 2o   12o      6 0.3
120628  1+ 1+ 3- 2-  2- 1o 1- 1-   11o      6 0.2
120629  1o 1- 1o 1-  1+ 1o 1+ 2+    9+ Q0   5 0.2
120630  2+ 3o 4- 4+  5- 4o 4- 4+   30o D3  25 1.2
1206                                  Mean 10 0.46

1206 Q 19  15  21  14  20  24  23  22  13  29 
1206 D 17   3  30   5* 16 
