110601  3- 1o 3- 1+  2+ 3+ 2o 3-   18o     10 0.6
110602  2o 2o 3- 2-  2- 1o 2+ 1o   14+      7 0.3
110603  1o 1o 1o 1o  1- 1- 0+ 1-    6+ Q2   3 0.1
110604  0+ 1- 1- 0o  0+ 0+ 5- 5+   12+     13 0.8
110605  6+ 4- 3+ 3o  3o 3o 3o 2o   27+ D1  25 1.2
110606  2o 1+ 2- 1+  1o 1+ 1+ 2-   12- Q9   5 0.2
110607  1- 0+ 1- 0+  1- 2+ 4- 4o   13-      9 0.5
110608  4o 4- 1+ 1o  3- 2- 1+ 2o   18- D5* 11 0.6
110609  3- 3o 2- 2-  2- 1o 2+ 2+   16+      8 0.5
110610  2o 0+ 2o 2+  2o 2o 2+ 3o   16o      8 0.4
110611  2o 3+ 3o 2+  3o 1+ 2o 2-   19-     10 0.6
110612  1o 1o 1+ 3-  3- 2+ 2- 1-   13+      7 0.3
110613  2- 1o 1+ 2+  2+ 3o 2+ 2o   16o      8 0.4
110614  2o 2o 2+ 3+  1- 1o 1o 2o   14+      7 0.4
110615  2- 2- 2- 2-  2+ 2- 1o 2o   14-      6 0.3
110616  1o 1- 1- 1o  2- 3- 1- 0+    9- Q8   5 0.2
110617  3- 3- 1o 1o  2+ 3+ 2- 1o   16-      9 0.5
110618  2o 1o 1+ 1-  1- 1- 1- 1-    8- Q6   4 0.1
110619  1- 0+ 1+ 1o  1o 0+ 1o 1o    7- Q4   4 0.1
110620  2o 2+ 3- 1o  2- 1o 1+ 2-   14-      7 0.3
110621  2+ 3- 2o 1o  3o 2+ 3- 2o   18o      9 0.5
110622  3- 2o 1+ 2-  2+ 3+ 4o 3-   20o D3* 12 0.7
110623  4- 3+ 3- 3+  3+ 3- 3+ 4-   26o D2* 18 1.0
110624  3- 2+ 2o 2-  2+ 3- 3+ 3o   20o D4* 11 0.6
110625  2o 2- 1+ 1+  1o 1+ 2- 2o   12+ Q0   6 0.3
110626  3- 3+ 1o 1o  2- 1+ 1+ 1o   13+      7 0.4
110627  1o 1o 1- 1-  1o 0+ 1o 2-    7+ Q5   4 0.1
110628  1o 2- 0o 0+  1+ 0+ 0+ 0o    5o Q3   3 0.0
110629  0o 1- 0+ 0+  0+ 1- 1- 0+    3+ Q1   2 0.0
110630  1o 2- 1- 1-  1- 1+ 2o 1+    9+ Q7   4 0.2
1106                                  Mean  8 0.41

1106 Q 29   3  28  19  27  18  30  16   6  25 
1106 D  5  23* 22* 24*  8*
