121201  1o 1o 0+ 0+  1- 1- 2+ 2+    9-      4 0.2
121202  3- 3- 3- 3-  2o 1- 0+ 0o   14- D4*  8 0.4
121203  0+ 1o 1+ 1-  1o 1o 1- 1+    7+      4 0.1
121204  1+ 3- 2o 0+  0+ 0o 0+ 0o    7o      4 0.1
121205  0o 0o 0o 0+  0o 0o 1- 1+    2+ Q0   1 0.0
121206  0o 0o 0o 0+  0+ 0o 0o 0o    1- Q1   0 0.0
121207  0o 0o 0o 0o  0o 0o 1- 0o    1- Q4   0 0.0
121208  0o 0+ 0o 0+  0o 0o 0o 0+    1o Q2   1 0.0
121209  1- 1+ 0o 1-  1- 1o 1o 3-    8o      4 0.1
121210  2+ 1- 1- 1-  0+ 0+ 1- 0+    6o      3 0.1
121211  1+ 1o 0o 0o  0o 0o 1- 0+    3+      2 0.0
121212  0o 0o 1- 0+  1- 0+ 0o 1-    3- Q7   2 0.0
121213  2- 1o 0o 0o  0+ 0+ 1- 0+    4+      2 0.0
121214  1o 1o 1- 0+  0o 0+ 1o 2-    6o      3 0.1
121215  2o 3- 2- 2-  3o 2o 2+ 2+   18- D2*  9 0.5
121216  1+ 0+ 1+ 2-  2- 2o 2- 1o   11o      5 0.2
121217  2+ 3- 3- 4-  4- 2+ 1- 1-   19- D1* 12 0.7
121218  2- 2o 2- 2+  2- 2+ 0+ 1+   13+ D5*  6 0.3
121219  1o 2+ 1o 1o  1+ 1o 1o 0+    9o      4 0.2
121220  0+ 2- 2- 2-  3o 3o 2o 2-   15o D3*  8 0.4
121221  2+ 1+ 1o 1o  0+ 1- 0+ 0+    7+      4 0.1
121222  0o 0o 0+ 0+  0o 0+ 0o 0o    1o Q3   1 0.0
121223  0o 0o 0o 0+  1- 1o 0+ 0o    2+ Q8   1 0.0
121224  0o 0o 0o 0+  0+ 2+ 1- 0+    4o      2 0.0
121225  1o 1- 0o 0+  0o 1- 1o 1+    5o      3 0.0
121226  0+ 2- 1- 1-  1o 0o 0o 1-    5o      3 0.0
121227  1- 0o 0o 0o  0o 0o 0o 0o    1- Q5   0 0.0
121228  0o 0o 0o 0+  0+ 0o 1o 1-    2+ Q9   1 0.0
121229  0+ 1+ 1o 1o  0+ 0o 0o 1+    5+      3 0.0
121230  1+ 0+ 1- 1+  2o 2o 2- 0+   10-      5 0.2
121231  0o 0o 0o 0+  0o 0+ 0+ 0+    1+ Q6   1 0.0
1212                                  Mean  3 0.12

1212 Q  6   8  22   7  27  31  12  23  28   5 
1212 D 17* 15* 20*  2* 18*
