030601  2o 4- 3+ 3-  4- 3+ 5- 5-   28o     22 1.1
030602  4o 5o 5+ 5+  4o 4o 3- 5o   35+ D5  38 1.4
030603  5- 3o 3o 4o  4o 4- 4+ 5+   32o     29 1.3
030604  3+ 3- 3- 4o  4+ 4+ 4+ 3o   29-     22 1.1
030605  2+ 2+ 2+ 2o  3- 3o 3- 2+   20- Q3A 10 0.6
030606  2o 2o 3- 3-  3- 3+ 3+ 3o   22- Q7A 13 0.7
030607  4- 4- 3+ 4-  5- 4o 3+ 4+   31-     25 1.2
030608  3+ 4+ 4- 4-  4- 5+ 5+ 6-   35o     37 1.4
030609  3o 3+ 3+ 4o  3o 4- 4+ 6o   31-     28 1.2
030610  4- 2+ 6- 4o  3o 3+ 3+ 3o   28+     24 1.2
030611  2+ 3o 3+ 3-  3- 3- 3o 2o   22- Q6A 12 0.7
030612  1+ 1+ 2+ 1+  2+ 2+ 2- 2o   15- Q1A  7 0.3
030613  2+ 1o 1- 1-  1+ 1+ 3+ 4-   14+ Q2A  9 0.5
030614  2+ 4- 4- 4+  5- 5o 4+ 4-   32-     28 1.2
030615  4- 5- 3+ 3-  3+ 3- 3o 3-   26o     18 1.0
030616  3+ 5- 2+ 5o  4o 4- 6o 6o   35o D4  40 1.5
030617  5+ 6o 5+ 5o  5o 5o 4- 4+   40- D2  49 1.6
030618  5o 6- 7- 7-  4o 5o 5- 4o   42- D1  60 1.7
030619  4o 3+ 3- 3-  2+ 3- 3+ 2-   23- Q8A 14 0.8
030620  1+ 2+ 3o 2+  3- 3o 3- 3-   20o Q4A 11 0.6
030621  5- 4- 4o 2o  3- 4o 3- 4o   28-     22 1.1
030622  3- 2o 3o 2o  2- 3o 4- 3o   21o Q5A 12 0.7
030623  4o 4o 3+ 4-  2+ 3- 3- 3+   26o     18 1.0
030624  4o 4o 4+ 4+  4+ 2+ 2o 3o   28+     23 1.1
030625  2o 2+ 4- 3-  3- 3+ 4- 4o   24+ Q9A 16 0.9
030626  3+ 3o 3o 3+  4o 3o 2+ 3o   25o Q0A 16 0.9
030627  4o 3+ 5- 4o  5o 5- 4o 4-   33+     31 1.3
030628  3o 5- 3+ 6+  6- 5- 4o 5-   36+ D3  42 1.5
030629  4- 3+ 4o 5-  3+ 4- 4- 4o   30+     24 1.2
030630  3+ 4o 4+ 3o  2o 3- 3- 3-   25-     17 0.9
0306                                  Mean 24 1.06

0306 Q 12A 13A  5A 20A 22A 11A  6A 19A 25A 26A
0306 D 18  17  28  16   2 
