150801  3o 2- 1+ 2o  2- 3- 2+ 2+   17o      9 0.5
150802  3+ 2+ 2+ 1+  3o 3- 1+ 2o   18+     10 0.6
150803  2o 3- 2- 1o  2- 1o 1+ 1+   13- Q7   6 0.3
150804  2- 2o 1+ 1o  1+ 1o 1+ 3-   12+ Q6   6 0.3
150805  1+ 1- 0+ 1-  1+ 1+ 1+ 2+    9+ Q4   5 0.2
150806  2o 1o 2+ 3+  3o 2+ 2+ 3-   19o     10 0.6
150807  3- 2o 4+ 2+  5o 4o 2- 1+   23+     18 1.0
150808  2- 2o 3- 3-  3o 2o 3- 3-   19+     10 0.6
150809  1+ 2+ 2+ 3+  2o 2+ 2o 3o   19-     10 0.6
150810  3- 3- 2+ 2o  2- 2- 2+ 1+   17-      8 0.4
150811  3- 2+ 2o 2-  1o 1+ 1- 2+   14o Q9A  7 0.3
150812  2o 2o 3- 1o  2+ 3o 3- 3+   19o     10 0.6
150813  3o 4+ 2o 2-  2+ 1+ 1o 1o   17-     10 0.6
150814  0o 0+ 0o 1-  1- 1- 1- 1o    4o Q1   2 0.0
150815  2+ 2- 3+ 6o  6o 5- 3+ 4+   32- D3  35 1.4
150816  5+ 5- 6- 3+  3- 4- 4- 4-   33- D4  32 1.3
150817  3+ 4o 4+ 4-  4o 4- 4- 2+   29o     22 1.1
150818  3o 3- 2+ 1+  1- 2- 1o 2+   15o      8 0.4
150819  4- 4o 3+ 3-  4- 3+ 3- 2+   26-     18 1.0
150820  3- 3- 2o 2+  3+ 2+ 3- 3-   21-     11 0.7
150821  1o 1+ 2- 1o  2+ 1o 1+ 1o   11- Q5   5 0.2
150822  2- 1- 1o 2+  3+ 2+ 2o 2+   16-      8 0.4
150823  3o 3- 5+ 5-  5- 3- 4- 2+   29o D5  26 1.2
150824  3o 2- 2- 2-  2- 1o 2- 1-   13o Q8K  6 0.3
150825  2o 2+ 2o 2-  1o 2- 3- 2+   16- Q0A  8 0.4
150826  3o 3+ 3o 4o  4o 5- 5- 5-   31+     27 1.2
150827  5- 6+ 6- 4o  4o 5- 4o 6+   40- D1  52 1.6
150828  5+ 5- 3o 3o  5o 5+ 6- 4o   36o D2  40 1.5
150829  4+ 3- 2o 3+  2- 3- 3- 2o   21+     13 0.8
150830  2- 1- 1o 1-  0+ 1- 1o 1+    7+ Q2   4 0.1
150831  1+ 1o 0+ 1-  1- 1o 2- 2-    8+ Q3   4 0.1
1508                                  Mean 14 0.65

1508 Q 14  30  31   5  21   4   3  24K 11A 25A
1508 D 27  28  15  16  23 
