151001  1o 1o 1+ 1o  3- 4- 3o 3+   17o     10 0.6
151002  3- 4- 4- 2+  3- 2+ 2o 2-   21o     12 0.7
151003  2o 3+ 3- 2-  2o 3- 2+ 1+   18o     10 0.5
151004  4- 4+ 4o 2+  3- 2- 2o 4-   24+     17 0.9
151005  4- 4- 4- 5o  3o 1+ 2- 2o   24o     18 1.0
151006  2+ 4- 3- 2-  3o 3+ 4+ 4+   25+     18 1.0
151007  4- 6o 6- 5o  5o 6+ 7+ 6o   45o D1  74 1.8
151008  5- 6- 6- 4+  5o 5- 5- 4+   39o D2  45 1.5
151009  4o 4- 3- 3+  5- 5- 4+ 4o   31+ D3  27 1.2
151010  3+ 3o 3+ 2-  2- 3- 1+ 2o   19o     11 0.6
151011  4- 3- 1+ 1+  3- 2+ 3o 3o   20o     12 0.7
151012  1o 3- 3- 4o  3+ 5o 4- 4o   26+ D5  21 1.1
151013  2o 4- 4+ 4+  2+ 4o 4+ 4+   29+ D4  24 1.2
151014  4o 4+ 4o 4o  4- 3- 3o 2+   28o     21 1.1
151015  3- 2o 2o 2o  1+ 1+ 2o 3-   16o      8 0.4
151016  3- 3- 2- 1o  2- 1+ 0+ 1+   13- Q9K  6 0.3
151017  2o 3- 2- 2o  2+ 2+ 4- 2-   18+     10 0.5
151018  3o 3o 4- 5-  3+ 4- 2+ 2+   26o     19 1.0
151019  0o 2- 1o 1o  1o 1- 1o 1o    7+ Q4   4 0.1
151020  2o 3- 2- 2-  2+ 2o 2+ 2+   17o      8 0.4
151021  1o 2+ 2- 3+  4- 2o 2o 1+   17+     10 0.5
151022  1o 1- 2- 0+  1- 2- 2o 1+    9+ Q6   4 0.2
151023  2+ 1- 1- 1o  2- 2o 1+ 2o   12- Q7   6 0.2
151024  2+ 3- 2+ 1-  1- 1- 4- 3-   16-      9 0.5
151025  2o 2- 2+ 1+  3- 2- 1- 1-   13o Q0   6 0.3
151026  0+ 0o 1- 0+  0+ 0o 0+ 0o    2o Q1   1 0.0
151027  0o 0+ 0+ 1-  1+ 0+ 1o 2o    6o Q3   3 0.1
151028  0o 1o 0o 0o  0o 0+ 0o 0o    1+ Q2   1 0.0
151029  0+ 0o 1- 1o  1- 1- 1+ 2+    7o Q5   4 0.1
151030  2+ 1- 0+ 1+  3- 3o 2- 3o   15o      8 0.5
151031  0+ 0+ 1- 1+  2o 2- 2o 3-   11o Q8   6 0.2
1510                                  Mean 14 0.62

1510 Q 26  28  27  19  29  22  23  31  16K 25 
1510 D  7   8   9  13  12 
